Ref,Val,Package,PosX,PosY,Rot,Side
"J1","Conn_01x08","pmw3610_connector_b",136.000000,-98.500000,-90.000000,top
"U2","PMW3610","PMW3610DM-SUDU 16Pin",136.000000,-87.268000,90.000000,top
